message_id,cleaned_text,timeline
117049,شما رو نمی‌دونم اما من واقعا نیاز دارم خدا برام معجزه کنه :)),timeline_1
117054,بهترین اکشن فیگور وجود ندا...,timeline_1
117059,"این
یک رویداد مهاجرتی نیست!
دکتر همیشه بهار
از دانشگاه
هاروارد
و
مهندس گمار
از خبرگان صنعت مالی ایران به سوالات علاقه‌مندان به
تحصیل و کار در رشته‌های مالی چه در داخل و چه در خارج از ایران
با هر سطح، رزومه و گذشته علمی پاسخ خواهند داد
سرفصل‌ها :
ورود به بازار کار مالی در کشورهای توسعه‌یافته
زیرشاخه‌های پرتقاضا و آینده‌دار مالی
نکات کلیدی برای رشد در بازار کار بین‌المللی
مسیرها و نیازمندی‌های ادامه تحصیل مالی
چالش‌های دانشجویان ایرانی خارج
میهمانان:
حسین همیشه‌بهار
از
Harvard University
فارغ‌التحصیل دانشگاه صنعتی امیرکبیر
عباس گمار
از
Queen Mary University
فارغ‌التحصیل دانشگاه صنعتی خواجه نصیر
میزبان:
احسان حسینی
از
Imperial College London
فارغ‌التحصیل دانشگاه صنعتی شریف
انجمن علمی دانشگاه‌های تهران، بهشتی، امیرکبیر، علامه، الزهرا و ...
کد تخفیف مخصوص اعضای کانال:
SUTTWEET
وبینار ضبط خواهد شد و ویدیوی آن در اختیار همه افرادی که ثبت نام کرده‌اند قرار می‌گیرد
تاریخ : ۱۵ شهریورماه
ساعت : ۲۰:۳۰
ثبت نام:
لینک۱:

لینک۲:",timeline_1
117061,میگه موندن تو شهر دانشجوییت مثل موندن تو پارتی‌ایه که همه ترکش کردن,timeline_1
117064,یه جغد منتظرته.,timeline_1
117065,"شاید فک کنین خل شدم
ولی من هر بار تو اتاق عمل اینو میبینم
یاد اون یارو سنجاب عصر یخبندان میفتم",timeline_1
117067,"اگه مامانمم اکسمو فراموش کنه
بسلامتی باهم مووآن میکنیم",timeline_1
117070,"به مامانم داشتم میگفتم‌ اگه‌ چهارسال دکترا رو خیلی خوب کار کنم و خودم رو تو فشار بذارم شاید بتونم واسه‌پست‌داک تو یکی از‌پروژه‌های ناسا پوزیشن بگیرم.
گفت واسه آرزوهات سقف نذار پسرم، همیشه به چیزای بزرگ‌تر فکر کن =))))))
این زن جدی جدی فکر می‌کنه نیکولا تسلا زاییده =)))))",timeline_1
117073,شوخیایی که بوی حسادت میدنو جدی بگیر.,timeline_1
117077,من بعد اینکه بخاطر کون‌گشادی پاورپوینتی که کلا یک ساعت کار داشت رو با ۱۱ تا هوش مصنوعی هشت ساعته درست کردم:,timeline_1
116993,ماچا مزه‌ی عجیبی داشت. انگار اهریمنی خربزه و طالبی خورده باشه، قندش رو جذب کرده باشه و اون رو ریده باشه.,timeline_1
116994,تو زندگی دقیقا همینقدر بلاتکلیفم..,timeline_1
116995,"هیچوقت توی ذهنتون با کسی جلو جلو
پیش نرین.",timeline_1
116996,"عاشق دختراییم که میکاپ نمیکنن اما متنفرم از دخترایی که فکر میکنن چون میکاپ نمیکنن از بقیه دخترا برترن
Gurl we all have the face",timeline_1
116998,"بفرمایید میوسکوییت.
«",timeline_1
116999,بچه ها گوارش خوب تمام ماجراس,timeline_1
117000,وقتی با دوست صمیمیت وارد جمعی میشی که کسی رو نمیشناسی:,timeline_1
117003,نسل ما داره کارمای کتک زدن این گربه سخنگو رو پس میده.,timeline_1
117004,در گروه اسنپ دانشگاهمون چه می‌گذرد:,timeline_1
117006,بچه‌ها خواهرزادم عادت کرده تو ماشین عینک بزنه تا خوابش ببره =))))),timeline_1
117012,"دوستم یه ویلا داره سمت سوادکوه. دیروز تصمیم می‌گیرن برن یه چند روزی اونجا بمونن. ساعت۳ نصفه‌شب وقتی می‌رسن می‌بینن، عه!!!!! یه سری آدم تو ویلاشون خوابیدن. می‌رن سرایدار رو صدا می‌زنن که این چیه؟ چه خبره؟
سرایدار خیلی شاکی می‌گه: خبر بدین بیاین خوب. :)))))))
ویلا رو اجاره می‌داده.",timeline_1
117013,عمم گفت شب بمون خونمون صبح که بیدار شدی سوپرایزت میکنم حالا هی بگید عمه بده.,timeline_1
117015,"تو ویدیو عقد پسرخاله من یه سکانس وجود داره که عاقد برای سومین بار پرسیده آیا وکیلم؟
پدر دوماد که میشه شوهر خاله بنده دستش رو می‌بره داخل جیب کتش که دستبندِ زیر لفظی رو از تو جیبش دربیاره
ولی چون همون لحظه عروس بله رو میگه شوهر خاله عزیزم خیلی آروم دستبند رو می‌ذاره سرجاش :))",timeline_1
117016,"من به انگلیسی هایی که ازم‌ میپرسن درست تموم بشه برمیگردی؟
میگم: از انگلیس میرم چون یه کار‌ خوب تو آلمان بهم آفر دادن و آلمانی‌ها قشنگ بلدن چطور هدهانت کنند :))))))
کاملا رفتارشون عوض میشه و میگن عه اینجا که بهتره، چرا اینجا دنبال کار‌ نمیگردی",timeline_1
117021,"بذارین از دستتون بدن؛
جدى ميگم،
بذارين فرصت بودن بايه آدم مهربون و باارزشى مثل شما رو از دست بدن
همش قرار نيست ثابت كنيد كه ارزششو داريد بالاخره آدما يه روزى متوجه ميشن...",timeline_1
117022,از دخترایی که این توانایی رو دارن از زیبایی‌های ی دختر دیگه تعریف کنن خوشم میاد.,timeline_1
117024,"خدایی دوره خیانت کردن و دور دور کردن و شماره گرفتن و افتخار کردن به هرزگی خیلی وقته تموم شده،
دم دستی بودن از نظر من چیپ ترین خصلت یه آدمه.",timeline_1
117025,"اینکه ""تو برعکس دخترایی که دیدم دختر باهوشی‌ای"" لاس کسشعریه.",timeline_1
117030,"قلعه رودخان ، گیلان
تجربه رفتن به قلعه رودخان دارید؟
: unknown",timeline_1
116961,"اطلاعات_بیخودی
زکریای رازی مخترع مشروب نبود، مشروبات الکلی قرنها قبل از رازی مصرف می‌شدن. اون بنده‌خدا فقط اتانول و کاربردهای پزشکی‌شو کشف کرد.
روز_داروساز_مبارک",timeline_1
116962,یه سکانس تو آفیس هست مایکل می‌خواد کولونوسکوپی کنه قبلش میره پیش اسکار که گیه میگه با توجه به تجربه‌ت انتظار چه حسی رو باید داشته باشم و چطور این حسو برای خودم لذت‌ بخش‌ترش کنم؟ من هر سری یاد این میوفتم پاره میشم واقعا ۱۰/۱۰عه.,timeline_1
116966,هرچی سنم میره بالاتر علاقم نسبت به مهاجرت کمتر میشه. دیگه فقط میخوام از دنیا برم، فوت کنم.,timeline_1
116968,چرا کاندومو مثل سیگار نخی نمیدن؟ من از کجا ۱۲ تا سکس جور کنم آخه مشتی.,timeline_1
116971,مژه و چشمای این بچه شتر از کل زندگی من قشنگ‌تره,timeline_1
116973,"""
تخفیف ویژه ChatGPT Plus
""
با توجه به اینکه
تایم امتحانات هست
، میتونید از
منابع و زمانی
که دارید
نهایت بازدهی و استفاده
رو داشته باشید !
۱ ماهه  》یک دستگاه : 285t  》دو دستگاه : 532t
*
بدون هیچگونه بن و ارور Suspicious
*
×
با اینکه قیمت دلار صعودی شده ولی چون تایم امتحانات هست ، قیمت اشتراک ها تغییر نخواهد کرد !
×
جهت
تهیه
،
رزرو
و
کسب
اطلاعات بیشتر
:",timeline_1
116974,با دوستام رفتیم خونه خرابه، انگار یه مرحله last of us عه.,timeline_1
116976,"شیرینی کبوتری
هستن
-T U L I P",timeline_1
116978,"بروس ویلیس ۷۰ساله به‌طور کامل حافظه و قدرت تکلمش رو از دست داده و خانواده‌ش که دیگه توانایی مراقبت ازش رو نداشتن، اون رو راهی مرکز مراقبت‌های شبانه‌روزی کردند.
اون دیگه یادش نمیاد که یه روز ستاره ""جان‌سخت"" سینما بوده
-
ℂ𝕚𝕟𝕖𝕞𝕒𝕘𝕣𝕒𝕡𝕙",timeline_1
116979,"آدمهارو نه در سفر، نه در معامله
به نظر من آدمهار‌و فقط در زمان دشمنی کردنشون باید شناخت
نه با خودمون
با هرکسی
کسی که آدم حسابی باشه
در مقابل بدترین دشمنانش هم حداقل هایی از انسانیت و اخلاق رو رعایت میکنه",timeline_1
116983,"نیم ساعت پیش اومدن غذارو کشیدم دیدم شوهرم دو سه قاشق خورد و کشید کنار، پرسیدم چرا نمیخوری؟ با یه حالت مظلومانه میگه هوا گرمه از خستگی زیاد اشتها ندارم
منو میگی؟ انقد غصه خوردم
تو اتاق از پسرم پرسیدم بابا چیزیش شده؟ میگه نه ساعت ۱۱ گرسنمون شد رفتیم کبابی
خب چرا دقم میدی مرد",timeline_1
116984,"اگه دنبال پوزیشن‌های فول فاند هستی، حتما یه سر به این کانال بزن!
معرفی پوزیشن‌های فول فاند + اخبار مهم مربوط به مهاجرت",timeline_1
116986,بیش از حد دقیق و ریزبین بودن از نظر روانی بسیار خسته‌کننده‌ست. چون تو جزئیاتی رو می‌بینی و می‌فهمی که دیگران حتی متوجه‌ش نمی‌شن و این حساسیت بالا مدام در تو اضطراب و اندوه ایجاد می‌کنه.,timeline_1
116987,مهمونی‌های خونوادگی شاید جالب نباشه اما لازمه چون باعث میشه آدم به ریشه‌های خودش برگرده. ریشه‌ بیماری‌های روانیش مثلا.,timeline_1
116988,خطاب به اون مویی که می‌ریزه، احمق ما تو یه تیمیم.,timeline_1
116989,"واقعا اجازه نداریم از اینکه تو هررر کافه ای میریم میبینیم یه گربه همینجوری رو میز صندلیاش لم میده و قدم میزنه یکم بدمون بیاد؟
اینکه اونایی که اونجا کار میکنن هی دست میزنن به گربه و با همون دست مثلا نی نوشیدنی مارو میزارن؟
جدی یکم غیربهداشتی نیست؟",timeline_1
116990,ولی ریپست اینستا ایده‌ی خوبی واسه ما کس‌دست‌ها نبود,timeline_1
116933,ادم اون ساید romantic رفیقش رو میبینه عنش میگیره.,timeline_1
116934,"تفاوت چشم‌ها قبل از سرپرستی و بعد از سرپرستی:
«طُلوعــــْـ",timeline_1
116936,ای وای دلار ۱۰۰ تومن شد چیزایی که قبلا نمیتونستم بخرم رو الان نمیتونم بخرم,timeline_1
116937,"۳ تا میتوکندری‌ توش‌ میبینم, 2 تا سانتروزوم و یه جسم گلژی",timeline_1
116938,خیلی دوست دارم یکبار  بدون اینکه پدرم در بیاد و دهنم گاییده بشه یه اتفاق خوب برام بیوفته.,timeline_1
116939,"جمال ثریا:
""ناگهان دیدم که از دستت عصبانی نیستم! دلشکسته هم نیستم، حتی قهر هم نیستم؛ خلاصه این که من دیگر با تو هیچ چیز نیستم ...!""
و شاید این غم انگیزترین پایان است ...!",timeline_1
116940,به بچه میگم این دختره که داری باهاش بازی می‌کنی اسمش چیه؟ میگه نمیدونم؛ «هوا» یا همچین چیزی. بعد از دخترو پرسیدم اسمت چیه؟ گفت نفس. :))),timeline_1
116942,"هم‌وطن عزیزم،
اگر مایلی در اتاق یکی سیگار بکشی، باید ازش اجازه بگیری.
اگر مایلی با لباس بیرون روی تخت یکی بشینی، باید ازش اجازه بگیری.
اگر مایلی با کفش در خونه یکی طردد کنی، باید ازش اجازه بگیری.
سپاس.
^ماچاچیلو",timeline_1
116943,از آدمایی که عذرخواهی و تشکر بلد نیستن خوشم نمیاد.,timeline_1
116945,دیگه نمیخوام از ایران برم. میخوام از دنیا برم. ممنون,timeline_1
116946,این زشت شدن قبل از پریود انگار واقعیه و بقیه هم میبیننش چون داداش و مامانم پشماشون ریخته بهم میگن چرا این شکلی شدی,timeline_1
116947,یوگا؟ یِس‌ می‌ گا، یو گا، همه با هم‌ گا.,timeline_1
116949,"آدمارو فقط سیگار و مشروب و دراگ از بین نمیبره.
۱۲ ساعت کار، درآمد پایین، وام و بدهی و اجاره خونه و اضطراب فردا بیشتر آدمارو از بین میبره",timeline_1
116950,یه تشکری بکنیم از شیرازی ها برای خلق این اثر,timeline_1
116952,"تا ٪۷۰ تخفیف روی دوره‌های برنامه‌نویسی کوئراکالج
توی سوپرایز آخر تولد ۱۰ سالگی کوئرا، میتونی روی دوره‌های کالج تا ٪۷۰ تخفیف بگیری!
فقط
۲۴ ساعت
فرصت داری و امکان
پرداخت قسطی
هم داری!",timeline_1
116954,بچه ها :))))))),timeline_1
116958,تریلی تریلی کیره که میره وسط آینده و زندگی و جوانی ما,timeline_1
116960,سیستم آنتی‌چیت استاد عزیییز رو مشاهده می‌کنید,timeline_1
116896,"برچسب‌هایی که نگه داشتیم تا یه جای خوب بچسبونیمشون ولی یهو بزرگ شدیم و اونا همینطور موندن....
«دیکتاتورِ بالرین",timeline_1
116899,سه تا چایی پشت‌سر‌هم خوردم، برنامه تا صبح مکانیزم شاشه!,timeline_1
116911,زندگی نزیسته بابام و مامانم، غصه ایه که همیشه با منه.,timeline_1
116915,دکتری که دوبار ازم خواستگاری کرده و جواب منفی شنیده، امروز بهم پیام داد و عکس تایمردار فرستاد. ترسیدم که نکنه نود یا چیز نامناسبی باشه. عکس رو باز کردم، دیدم یه عکس پرسنلیه از خودش با روپوش پزشکی. :)))))),timeline_1
116921,"وقتی بیرون بودی و با طنز قوی همه رو خندوندی و الان رسیدی خونه و خوده واقعی ات شدی:
^دیکتاتورِ بالرین",timeline_1
116922,"خانمه تو مطب دکتر میگفت ما ساکن یزدیم، پسرم اینجا قبول شد دیدیم خوابگاه سختشه دو تا تیکه طلا فروختیم یه خونه تو یوسف‌آباد خریدیم!!
تعریف دو تیکه طلا تو ذهنم کاملا تغییر کرد!!",timeline_1
116923,چون که تولد ۲۸ سالگی خواهرم بود,timeline_1
116925,یه اگزیستانسیالیست مست میکنه میگه وای چقدر هستم من.,timeline_1
116928,"۱۵ سال پیش با مامان و داداشم که اون موقع ۳ سالش بود سوار تاکسی شدیم.
اقای راننده خیلی با مامانم حرف میزد.
یهویی نمیدونم چی توی ذهن برادر خردسال من گذشت که زد روی شونه ی آقای راننده
با جدیت نگاهش کرد.
گفت هَپه سو( یعنی خفه شو.)
و دیگه کل مسیر راننده ساکت بود=)))",timeline_1
116929,شما تصور کن بعضی‌ها فقط توی اروپا به دنیا اومدن. یعنی ایلتس ۷.۵ نگرفتن، معدل کارشناسی ۱۸ ندارن، ۴ تا زبان برنامه نویسی بلد نیستن و تا حالا خاورمیانه‌ هم نبودن. فقط تصور کن.,timeline_1
116930,امروز می‌خوام اصلا از تخت نیام بیرون. مکانیسم لاشه رو فعال کردم,timeline_1
116931,وقتی کسی که تازه گریه کرده رو میخندونی>>>>>>>,timeline_1
116932,عموما از علی فروتن به عنوان عمو فیتیله‌ای محبوب یاد میشه ولی من عمو فیتیله‌ای محبوب نداشتم چون فکر میکردم بین عمو‌های فیتیله‌ای نباید فرق گذاشت.,timeline_1
116864,"تو کوپه با سه تا خانم هم‌مسیر بودم، همه‌ش داشتن از ""رویا"" نامی غیبت می‌کردن؛
یکی گفت: خوب شد نیومد، یکی دیگه بهم گفت: همیشه اعصابم رو خورد می‌کنه.
گفتم:اگر اینطوریه چرا باهاش دوستین؟
با خنده گفتن:ماشین داره، همه‌جا می‌برتمون!
تو زندگیتون «رویا» نباشید.",timeline_1
116865,"بوی تمیزی دادن خیلی مهم تر از بوی عطر دادنه. یعنی تو میتونی بوی عطر بدی ولی تمیزی نه. متوجه شدید؟
^lilia",timeline_1
116866,"بعد از نزدیک ۱ سال بالاخره دارم با همکار آمریکایی‌م شوخی میکنم و میخندیم. امروز بهم میگه تو که انقدر بامزه‌ای چرا این همه وقت ساکت بودی؟ گفتم چون انگلیسی‌م به خوبی فارسی‌م نیست دیگه. گفت یعنی به زبون خودت خیلی بیشتر شوخی میکنی؟ گفتم ۱۰۰٪.
میگه کاش فارسی بلد بودم :))))
^
توت‌فرنگی",timeline_1
116869,دخترای عزیزم، مطمئن باشم که شما هم همیشه شلوار می‌خواین و هیچ‌وقت شلوار به اندازه‌ی کافی ندارید دیگه؟,timeline_1
116870,به آقای راننده گفتم ببخشید میشه کولرو روشن کنین، گفت آره دخترم، من خودم اهل کولر نیستم ولی تو خوش بگذرون :)))))))),timeline_1
116876,شمام دائم به این فکر می‌کنید که هم‌سن ‌و سالاتون اون‌سر دنیا چه قدر زندگیشون با شما متفاوته و غصه می‌خورید؟,timeline_1
116877,"هیچ‌وقت نفهمیدم مشکلتون با (ادایی) بودن آدما چیه؟
بده مگه تینیجرایی که تا چند‌سال پیش با گل و مشروب فلکس می‌کردن
الان میرن کافه کار می‌کنن، ماچا میخورن، ران‌تایم میرن، سوبر پارتی میگیرن و کتاب می‌خونن.",timeline_1
116878,اون زنبوره که گوشه‌ی عکسه رو گرفته بود مثه احمقا باهاش بازی میکرد و‌ اینقد زد تو سرش که مرد و بعد ناراحتم شد:)))))),timeline_1
116879,"بعضی از طیف‌های اختلالِ افسردگی، حتی غذا خوردن یا دوش گرفتن هم براشون مثل فتح اورسته!
اون وقت نسخه می‌پیچید برو ورزش کن؟
نصیحتِ بدون تخصص، فقط زخمه نه درمان",timeline_1
116881,"نه تنها در کتابخونه‌های تهران، تو کتابخونه‌های برلینم همه دارن آلمانی می‌خونن.
آخه آلمانی تو چه زبون مریضی هستی، آلمانی…
^
همون موج",timeline_1
116883,"رفتم تو اتاق بچه، هی بوسش کردم بغلش کردم، بوسش کردم، بغلش کردم، بوس بغل بوس بغل
بچه‌ام گفت مامان می دونی بهترین محبتی که می‌تونی به من بکنی چیه؟
گفتم چی مادر؟
گفت از اتاقم بری بیرون",timeline_1
116884,"تعمیرکار اومده بود تو خوابگاه، رفته بودم زیر پتو. دیدم صدای بسته شدن در اومد. پرسیدم رفت؟
یهو گفت نه هنوز نرفتم
بی ادب",timeline_1
116886,یه دختره تو اکیپ زیدم اینا بود اولین بار که مارو باهم دید گفت، آخی به هم میاین، الان دیگه پسر خوشگل و دختر با نمک مُده!,timeline_1
116889,خرید رفتن با این پسر خیلی بامزس، هرچیو نگاه میکنی میگی چه خوشگه میگه « دوسش داری؟ میخوایش؟؟»و تو سه ساعت باید ثابت کنی نه گه خوردم خیلی زشته بیا بریم.,timeline_1
116891,من جدی خیلی خیلی خیلی از آینده میترسم و نگران زندگیمم.,timeline_1
116892,"پسره بهم زل زده بود منم برای اینکه کم نیارم بهش زل زدم و با تمام وجودم ادامه دادم به آدامس جویدن
سی ثانیه نگذشته بود که آدامسم افتاد رو شلوارم و پسره دید این صحنه رو
-10000 aura",timeline_1
116893,تا وقتی که نمیتونید همچین زندگی برای گربتون بسازید لطفاً گربه نیارید,timeline_1
116894,با توجه به اینکه کمتر از یه ماه دیگه پاییز میشه، آیا اینجا کسی هست که «رادیو چهرازی» رو یادش باشه؟ :)))),timeline_1
116836,ساعاتی پیش یک شکارچی، محیط‌بان رودبارک را با ماشین زیر گرفته و باعث آسیب و شکستن دست، پا و دنده او شده است. شوربختانه تلخی اخبار محیط‌بانان پایان نداره.,timeline_1
116838,"هرمز هزار رنگ
جزیره هرمز، ساحل سرخ
لطفا تنها چیزی که از جزیره با خودتون میارید خاطرات و عکسهای زیباتون باشه نه خاک جزیره
: Vahid malmir",timeline_1
116840,"«جیم کری» تصادفأ اینقدر خنده دار نیست.
اون خنده‌دار بودن رو یاد گرفت...
مادر جیم کری یه زن افسرده بود که جیم هر روز سعی میکرد با یه چیزی اون رو بخندونه.
^",timeline_1
116841,این قشنگترین چیزیه که امروز میبینی:,timeline_1
116842,"براش تولد گرفتن
فقط قیافشو ببین",timeline_1
116844,ترکیب افسانه‌ای:,timeline_1
116846,فکت ترین:,timeline_1
116847,میم فرگشتی:,timeline_1
116849,شما ممکنه پیر باشید ولی ایقد پیر هستید؟,timeline_1
116855,پاشو دهه شصتی، پاشو قیمت دلار رو بنداز رو فیلم ظرف شکستن شهاب حسینی و ای دریغای چاوشی و استوری کن,timeline_1
116856,چمیدونم منم اولین باره مکانیزم ماشه کشورم داره فعال می‌شه,timeline_1
116860,از وقتی مستقل زندگی می‌کنم خیلی به چشمم اومده که واقعاً یکی باید ‌تو خونه بشوره، بپزه و نظافت کنه تا آدم بتونه به کارایی مثل خوندن، نوشتن و فکر کردن بپردازه و این‌کارو پیش‌فرض همیشه رو دوش مادر و زنان خونواده گذاشتن. بعد میگن چرا زنا دانشمند و فیلسوف و ادیب نیستن.,timeline_1
116861,"بامزه‌‌ترین دایناسور
«",timeline_1
116863,"نام اثر: سایه پدر… :)
«",timeline_1
116800,دلم باقلوا، تیرامیسو، برگر، جوجه ترش، کباب برگ، سالاد سزار، پیتزا پپرونی، نون سیر، نوشابه مشکی و رنگارنگ میخواد.,timeline_1
116803,وای پلشت، من نمی‌دونم فرق عربیکا و اون یکی که می‌گی چیه فقط یه لته بده برم.,timeline_1
116805,"یک خانم سوئدی منتظره قطار بیاد تا برگرده به خونش.
یه ساندویچ هم برای شامش گرفته
از لبخند زدنش مقابل دوربین به نظر می رسه که آدم بی آلایشی باشه
این خانم
ایلوا یوهانسون هست، وزیر کار سوئد!
موفقترین وزیر در زمان خودش ...",timeline_1
116806,"یک فرد نابینا میره توی آشپزخونه دستش میخوره به رنده، میگه این کسشرا چیه اینجا نوشته.
:))))",timeline_1
116813,"چهار سالش بود و بسیار شکمو.
یک روز داشتم زرشک پاک می کردم اومد کنارم یدونه زرشک برداشت؛ تا اومد بذاره دهنش داد زدم: نخور نخور کثیفه!
یه نگاهی به زرشک کرد و بعد در حالیکه زرشکو با دو انگشتش نگه داشته بود کمی لیسش زد. بعد گفت: خب حالا تمیز شد.
و زرشکو خورد!
:))))",timeline_1
116814,من دیگه حوصله‌ی طلای ۸ تومنی، دلار صد تومنی، اضطراب جنگ و دور جدید مذاکرات رو ندارم. من دلم می‌خواد برم تو یه غار که حتی نمی‌دونم کجای نقشه‌ی دنیاست و انقدر اون تو بمونم تا بمیرم.,timeline_1
116816,"پسر دوستم ۴سالشه،عاشق رنگ سدری و آبگوشته
صبح ها نون پنیر چایی شیرین میخوره
موسیقی سنتی براش میذارن خوابش میبره
تو تختش نمیخوابه براش رو زمین جا میندازن
دیروز بهش نخودکشمش دادیم خیلی خوشش اومد
بچه تو نباید اسمت بردیا بود،در دنیای موازی حاج ممصادقی چیزی بودی صاحب حجره فرش فروشی :)",timeline_1
116817,امروز تولد پارتنر عزیزمه، من دیشب وقتی خواب بود کیک درست کردم، بادکنک باد کردم، صبح بیدار میشه سوپرایزش کنم،دیدم بلند شد رفت دستشویی،فکر کردم صبح شده، منم بیدار شدم با کیک اومدم واسه سوپرایز :)) ساعت ۵ صبح بود :))) هر دو تامون سوپرایز شدیم,timeline_1
116818,"مامانم گفت تو مسابقه سوم شدم.
داداشم پرسید کی اول شد؟
:)))))))))))))))))))))
Happy Revengeeeee day!",timeline_1
116820,یه چیزی خوندم که نوشته بود مردها پست‌هایی که خودشون دوست دارن و از نظر خودشون جالبه برات می‌فرستن ولی زن‌ها چیزهایی که از نظر تو می‌تونه جالب یا خنده‌دار باشه برات می‌فرستن. یه مدت دقت کردم دیدم واقعاً همینه:)))),timeline_1
116822,دکتر برام سه تا آمپول نوشت، پرستاره اومد گفت رفتی خونه اصلا آب نخور، گفتم چرا؟ گفت سوراخ شدی ازت میریزه بعدم غش غش خندید و رفت,timeline_1
116823,"مریم رفته مسافرت و پیشیشو گذاشته پیش من
این پیشی اصلا عادی نیست، تمااام وجودش کرمه..از هر نقطه خونه کمین کرده که مایلو رو بزنه یا یه چیزیو بندازه بشکنه و نمیدونم مریم چه اصراری داره هی مسیج بده مواظبش باشیا
وا بده زن، اون باید مواظب ما باشه…
^نرگسی",timeline_1
116824,ببینید دوستان وقتی کسی میگه غمگینم لزوماً موضوع مسائل عاشقانه نیست. باور کنید زندگی پر از مسائل پیچیده‌ی دیگه هم هست.,timeline_1
116826,در ستایش پیشی:,timeline_1
116827,دلم برا هممون می‌سوزه، این چه سرنوشت کیری و شومی بود گرفتارش شدیم.,timeline_1
116771,نکته خیلی مهم که ۹۹٪ اجرا نمیکنن:,timeline_1
116774,اونی که باعث شد بری جلو آینه با خودت بگی نکنه من زشتم… رو گاییدم!,timeline_1
116777,"گسل طبقاتی رو‌ مشاهده میکنید
«Queen Bee",timeline_1
116778,تنها کسی که شمارو واقعا دوست داره و براتون تو هر شرایطی میجنگه گلبول سفید‌تونه,timeline_1
116779,پندی برای تمام عمر:,timeline_1
116780,"مادربزرگم تو سن هفتاد و چند سالگی داره دوباره ازدواج می‌کنه
قسمت جالبش اینه که اون آقا وقتی بهش زنگ زده بوده، من من کنان داشته سعی می‌کرده موضوعو با خودش مطرح کنه که مامان بزرگم رک و راست بهش می‌گه بیا دنبالم بریم فرحزاد حرف بزنیم",timeline_1
116781,چرا هیچکس ادمو برای بزرگسالی اماده نمیکنه؟ پنج سال دیگه ۳۰ سالمه و هنوز گیج میزنم.,timeline_1
116783,لطفا هی نگید تهش هیچی نیست؛ من خیلی دارم زحمت میکشم واقعا ممنون میشم اگه تهش برام ریده باشن.,timeline_1
116784,"به هوش مصنوعی علاقه داری؟
می‌خوای متخصص AI بشی؟
با بوتکمپ هوش مصنوعی میتونی تو 5 ماه این هدف رو محقق کنی
شروع:
",timeline_1
116785,ببخشید بچه ها ولی به نظرم روسری دور کمر مال دور بیکینیه نه دور مانتو,timeline_1
116787,"بعد
کنکور
فقط خواب
ورزش
عشق حال
فساد
کلی برنامه چیدم برای بعد کنکور",timeline_1
116789,عمر و جوانی ما در این بیست و اندی سال مذاکره رفت...,timeline_1
116791,وای این آقاعه که مسئول واکسن هاری بود، خیلی جدی بود. بانهایت جدیت پرسید: علت وقوع حادثه چی بود؟ اون حمله کرد یا تو حمله کردی؟ :))))))) گفتم من داشتم بوسش میکردم که گازم گرفت. یه سری تکون داد و تو اون کادره نوشت: بازی با حیوانات.,timeline_1
116792,یکسری انسانها انقدر خنگن که آدم با خودش میگه این چطوری تا این سن تونسته تو طبیعت و جامعه survive کنه واقعا و چطور طی تکامل حذف نشده؟,timeline_1
116794,بچه ازم پرسید نهنگ بزرگتره یا غول؟ گفتم غولا سایزای مختلف دارند! و بدین صورت وارد بازی مقایسه‌ی سایز تمام حیوانات کره‌ی زمین با غول‌ها نشدم، شاید باور نکنید اما بابت این پیروزی تو چشام اشک جمع شده.,timeline_1
116795,آدم یهو به خودش میاد می‌بینه دیگه ترم جدیدی وجود نداره که براش انتخاب واحد کنه.,timeline_1
116796,فراموش می‌شوی گویی هرگز بامزه‌ترین فرد کلاس تو دبیرستان نبوده‌ای.,timeline_1
116745,از آدم‌هایی که تحملشون پایینه بدم میاد. آدمی که تحمل یک ثانیه شرایط سخت، یک ذره بوی بد، یک ذره مزه بد و الخ رو نداره و حس میکنه باکلاسه اگر با کوچکترین بویی دماغش رو بگیره و اوق بزنه واقعا برام غیرقابل تحمله. خودت رو جمع کن بچه سوسول,timeline_1
116746,ترک‌ها یه ضرب‌المثلی دارن میگن: «جایی که قرار نیست شکمت رو سیر کنن، گرسنگی‌ت رو بیان نکن.» منم به‌همون شکل میگم: جایی که قرار نیست قلبت سیر بشه، احساساتت رو بازگو نکن و زخم‌هات رو به اونی که نمی‌خواد یا نمی‌تونه که مرهم باشه، نشون نده.,timeline_1
116747,"دلم می‌خواد یکی باشه که نه درس بشه نه تجربه،
فقط پیشم بمونه؛ همین.",timeline_1
116749,از داروخانه منیزیم گرفتم. پودری و در بسته‌های کوچک. از امشب مکانیزم ساشه رو فعال می‌کنم.,timeline_1
116750,حق با ریاضی بود تا ثابت نکرده باور نکن.,timeline_1
116751,این تابستون شما همش ماچا خوردید و ماچ شدید. منم تیر خوردم و کیر شدم.,timeline_1
116753,یه همکار خانم داریم فامیلیش «بنده» س. هربار یادم میاد اولین بار که رئیسم گفت زنگ بزن خانم بنده، گفتم من شماره خانم شمارو ندارم پاره میشم از خنده :)))),timeline_1
116754,الان یادم اومد پسرم سه سالش بود آهنربا قورت داد منو همسر سراسیمه رسوندیمش بیمارستان.یه پزشک جوون و خوش‌برخوردی ازش پرسید چرا آهنربا قورت دادی؟ گفت میخواستم ببینم به یخچال میچسبم یا نه:))),timeline_1
116755,عمو ابوالقاسم ازتون میخواد هرچه زودتر هکسره یاد بگیرید.,timeline_1
